id_log,nivel,servicio,evento,duracion_ms,timestamp
L-0002911,INFO,streamlit,agregacion,77,2026-04-15T09:09:00
L-0002912,INFO,streamlit,reporte,199,2026-04-15T16:03:06
L-0002913,ERROR,simulador,registro,1478,2026-04-15T15:18:14
L-0002914,INFO,streamlit,voto_emitido,78,2026-04-15T07:30:24
L-0002915,INFO,streamlit,agregacion,308,2026-04-15T08:35:06
L-0002916,INFO,streamlit,validacion,47,2026-04-15T10:28:03
L-0002917,INFO,etl,voto_emitido,70,2026-04-15T11:04:33
L-0002918,INFO,auditoria,registro,20,2026-04-15T10:45:08
L-0002919,INFO,validador,registro,125,2026-04-15T15:33:58
L-0002920,INFO,simulador,agregacion,318,2026-04-15T13:34:16
L-0002921,INFO,streamlit,auditoria_diaria,228,2026-04-15T07:34:54
L-0002922,INFO,etl,registro,309,2026-04-15T13:06:13
L-0002923,INFO,streamlit,auditoria_diaria,186,2026-04-15T07:01:40
L-0002924,INFO,streamlit,registro,124,2026-04-15T14:40:20
L-0002925,INFO,etl,voto_emitido,87,2026-04-15T11:29:43
L-0002926,WARNING,validador,voto_emitido,657,2026-04-15T16:59:34
L-0002927,INFO,etl,agregacion,223,2026-04-15T10:25:05
L-0002928,WARNING,etl,voto_emitido,376,2026-04-15T08:21:59
L-0002929,INFO,auditoria,voto_emitido,59,2026-04-15T11:54:47
L-0002930,INFO,etl,agregacion,291,2026-04-15T07:00:19
L-0002931,WARNING,etl,reporte,516,2026-04-15T08:57:06
L-0002932,INFO,etl,reporte,235,2026-04-15T10:36:46
L-0002933,INFO,streamlit,auditoria_diaria,199,2026-04-15T11:28:30
L-0002934,INFO,validador,agregacion,272,2026-04-15T14:07:09
L-0002935,INFO,validador,reporte,179,2026-04-15T15:50:25
L-0002936,INFO,streamlit,agregacion,51,2026-04-15T12:36:11
L-0002937,INFO,etl,validacion,44,2026-04-15T13:05:13
L-0002938,WARNING,streamlit,agregacion,513,2026-04-15T07:27:45
L-0002939,WARNING,streamlit,validacion,426,2026-04-15T11:02:52
L-0002940,INFO,streamlit,auditoria_diaria,64,2026-04-15T09:29:32
L-0002941,INFO,streamlit,registro,48,2026-04-15T13:52:56
L-0002942,WARNING,etl,agregacion,242,2026-04-15T13:45:10
L-0002943,INFO,simulador,voto_emitido,144,2026-04-15T12:41:51
L-0002944,INFO,streamlit,agregacion,156,2026-04-15T16:42:23
L-0002945,INFO,simulador,auditoria_diaria,16,2026-04-15T15:44:42
L-0002946,INFO,simulador,agregacion,29,2026-04-15T11:25:08
L-0002947,WARNING,validador,registro,586,2026-04-15T14:13:56
L-0002948,INFO,etl,reporte,56,2026-04-15T16:04:20
L-0002949,INFO,etl,agregacion,301,2026-04-15T09:11:05
L-0002950,WARNING,etl,auditoria_diaria,686,2026-04-15T14:18:29
L-0002951,INFO,streamlit,validacion,140,2026-04-15T14:19:06
L-0002952,INFO,streamlit,voto_emitido,109,2026-04-15T12:34:18
L-0002953,INFO,simulador,auditoria_diaria,275,2026-04-15T07:29:25
L-0002954,INFO,streamlit,validacion,229,2026-04-15T13:10:39
L-0002955,INFO,simulador,auditoria_diaria,127,2026-04-15T10:31:32
L-0002956,INFO,auditoria,reporte,311,2026-04-15T11:40:30
L-0002957,ERROR,etl,auditoria_diaria,1853,2026-04-15T09:37:01
L-0002958,INFO,streamlit,auditoria_diaria,248,2026-04-15T16:23:31
L-0002959,INFO,simulador,reporte,221,2026-04-15T14:27:21
L-0002960,INFO,simulador,validacion,197,2026-04-15T12:52:49
L-0002961,WARNING,streamlit,registro,496,2026-04-15T16:10:16
L-0002962,INFO,simulador,registro,195,2026-04-15T16:19:58
L-0002963,INFO,streamlit,reporte,75,2026-04-15T14:47:51
L-0002964,INFO,etl,reporte,209,2026-04-15T10:39:33
L-0002965,INFO,simulador,registro,46,2026-04-15T11:49:37
L-0002966,ERROR,validador,validacion,1840,2026-04-15T13:08:37
L-0002967,INFO,streamlit,reporte,77,2026-04-15T09:12:27
L-0002968,INFO,auditoria,agregacion,48,2026-04-15T11:24:10
L-0002969,INFO,streamlit,agregacion,59,2026-04-15T15:16:48
L-0002970,WARNING,streamlit,reporte,517,2026-04-15T08:13:24
L-0002971,WARNING,simulador,validacion,637,2026-04-15T11:15:17
L-0002972,INFO,etl,validacion,145,2026-04-15T10:41:59
L-0002973,INFO,validador,agregacion,288,2026-04-15T08:00:46
L-0002974,INFO,auditoria,reporte,240,2026-04-15T10:52:49
L-0002975,INFO,auditoria,auditoria_diaria,84,2026-04-15T08:59:49
L-0002976,INFO,validador,registro,149,2026-04-15T07:04:17
L-0002977,WARNING,streamlit,validacion,601,2026-04-15T11:45:44
L-0002978,WARNING,etl,agregacion,582,2026-04-15T10:06:34
L-0002979,INFO,etl,voto_emitido,28,2026-04-15T15:50:05
L-0002980,INFO,etl,reporte,228,2026-04-15T07:14:35
L-0002981,INFO,streamlit,agregacion,126,2026-04-15T12:28:53
L-0002982,INFO,simulador,agregacion,117,2026-04-15T13:54:53
L-0002983,INFO,simulador,validacion,279,2026-04-15T08:51:27
L-0002984,WARNING,validador,registro,183,2026-04-15T13:39:17
L-0002985,INFO,validador,voto_emitido,32,2026-04-15T15:41:28
L-0002986,INFO,streamlit,agregacion,259,2026-04-15T10:39:46
L-0002987,INFO,simulador,reporte,139,2026-04-15T11:17:35
L-0002988,WARNING,streamlit,agregacion,220,2026-04-15T13:49:09
L-0002989,INFO,streamlit,agregacion,286,2026-04-15T08:58:47
L-0002990,INFO,simulador,agregacion,43,2026-04-15T12:11:25
L-0002991,ERROR,etl,reporte,2365,2026-04-15T16:31:39
L-0002992,INFO,streamlit,agregacion,67,2026-04-15T11:41:12
L-0002993,INFO,streamlit,auditoria_diaria,46,2026-04-15T10:32:52
L-0002994,INFO,etl,reporte,286,2026-04-15T11:17:05
L-0002995,INFO,etl,reporte,42,2026-04-15T15:49:22
L-0002996,INFO,auditoria,auditoria_diaria,232,2026-04-15T16:23:16
L-0002997,INFO,simulador,validacion,63,2026-04-15T08:09:08
L-0002998,WARNING,streamlit,reporte,691,2026-04-15T13:19:14
L-0002999,INFO,streamlit,auditoria_diaria,250,2026-04-15T14:51:58
L-0003000,INFO,validador,registro,20,2026-04-15T16:55:10
L-0003001,INFO,auditoria,voto_emitido,47,2026-04-15T08:05:27
L-0003002,INFO,auditoria,validacion,105,2026-04-15T07:01:03
L-0003003,INFO,auditoria,auditoria_diaria,255,2026-04-15T10:31:33
L-0003004,INFO,streamlit,registro,39,2026-04-15T08:22:44
L-0003005,WARNING,auditoria,reporte,190,2026-04-15T08:07:22
L-0003006,INFO,auditoria,validacion,318,2026-04-15T15:45:18
L-0003007,INFO,validador,reporte,48,2026-04-15T08:22:24
L-0003008,INFO,streamlit,validacion,285,2026-04-15T14:43:26
L-0003009,INFO,simulador,validacion,151,2026-04-15T14:41:44
L-0003010,INFO,simulador,agregacion,34,2026-04-15T15:57:28
L-0003011,INFO,etl,registro,264,2026-04-15T13:17:42
L-0003012,INFO,streamlit,auditoria_diaria,183,2026-04-15T11:57:54
L-0003013,INFO,streamlit,agregacion,99,2026-04-15T08:47:03
L-0003014,INFO,streamlit,validacion,33,2026-04-15T12:58:09
L-0003015,WARNING,etl,registro,184,2026-04-15T11:07:02
L-0003016,INFO,etl,voto_emitido,214,2026-04-15T08:27:44
L-0003017,WARNING,simulador,registro,180,2026-04-15T08:36:59
L-0003018,INFO,etl,reporte,74,2026-04-15T09:27:43
L-0003019,INFO,streamlit,auditoria_diaria,299,2026-04-15T13:32:34
L-0003020,INFO,etl,validacion,72,2026-04-15T10:22:08
L-0003021,INFO,simulador,agregacion,250,2026-04-15T13:15:48
L-0003022,INFO,simulador,registro,207,2026-04-15T15:08:01
L-0003023,INFO,validador,registro,307,2026-04-15T13:54:42
L-0003024,INFO,simulador,validacion,184,2026-04-15T07:47:52
L-0003025,INFO,streamlit,reporte,230,2026-04-15T15:09:01
L-0003026,INFO,streamlit,registro,85,2026-04-15T07:13:30
L-0003027,INFO,auditoria,auditoria_diaria,107,2026-04-15T14:27:34
L-0003028,INFO,validador,reporte,111,2026-04-15T14:51:29
L-0003029,INFO,simulador,voto_emitido,154,2026-04-15T09:00:49
L-0003030,INFO,etl,validacion,134,2026-04-15T15:39:45
L-0003031,INFO,validador,validacion,90,2026-04-15T07:18:44
L-0003032,INFO,streamlit,reporte,84,2026-04-15T10:07:07
L-0003033,WARNING,streamlit,agregacion,518,2026-04-15T14:56:59
L-0003034,INFO,streamlit,registro,39,2026-04-15T07:37:25
L-0003035,WARNING,validador,validacion,442,2026-04-15T10:17:55
L-0003036,INFO,streamlit,auditoria_diaria,27,2026-04-15T16:49:36
L-0003037,INFO,auditoria,reporte,235,2026-04-15T16:00:24
L-0003038,INFO,etl,registro,295,2026-04-15T07:10:31
L-0003039,INFO,streamlit,auditoria_diaria,141,2026-04-15T14:25:57
L-0003040,WARNING,validador,voto_emitido,769,2026-04-15T09:35:54
L-0003041,INFO,simulador,registro,282,2026-04-15T11:34:26
L-0003042,ERROR,simulador,reporte,1018,2026-04-15T10:10:10
L-0003043,INFO,etl,agregacion,59,2026-04-15T13:59:00
L-0003044,WARNING,etl,validacion,136,2026-04-15T15:56:36
L-0003045,INFO,validador,voto_emitido,186,2026-04-15T07:47:46
L-0003046,INFO,etl,auditoria_diaria,265,2026-04-15T08:09:04
L-0003047,INFO,auditoria,registro,242,2026-04-15T07:03:28
L-0003048,INFO,simulador,voto_emitido,306,2026-04-15T08:41:06
L-0003049,WARNING,validador,validacion,258,2026-04-15T12:53:50
L-0003050,INFO,validador,reporte,60,2026-04-15T12:35:08
L-0003051,INFO,streamlit,agregacion,88,2026-04-15T08:17:09
L-0003052,INFO,etl,auditoria_diaria,113,2026-04-15T11:45:20
L-0003053,WARNING,streamlit,validacion,447,2026-04-15T10:36:59
L-0003054,WARNING,simulador,reporte,260,2026-04-15T09:42:42
L-0003055,ERROR,etl,voto_emitido,2181,2026-04-15T11:13:43
L-0003056,WARNING,etl,registro,579,2026-04-15T11:19:04
L-0003057,WARNING,streamlit,registro,690,2026-04-15T12:14:15
L-0003058,INFO,simulador,registro,176,2026-04-15T13:32:12
L-0003059,INFO,streamlit,auditoria_diaria,196,2026-04-15T09:34:48
L-0003060,INFO,validador,reporte,57,2026-04-15T07:01:15
L-0003061,INFO,validador,validacion,173,2026-04-15T13:05:33
L-0003062,INFO,auditoria,auditoria_diaria,150,2026-04-15T14:08:47
L-0003063,INFO,simulador,auditoria_diaria,153,2026-04-15T07:32:45
L-0003064,INFO,auditoria,validacion,243,2026-04-15T07:30:25
L-0003065,INFO,auditoria,auditoria_diaria,240,2026-04-15T11:40:36
L-0003066,ERROR,streamlit,voto_emitido,2420,2026-04-15T08:03:41
L-0003067,INFO,etl,validacion,307,2026-04-15T09:56:24
L-0003068,INFO,etl,auditoria_diaria,54,2026-04-15T08:43:03
L-0003069,ERROR,streamlit,validacion,2300,2026-04-15T10:27:26
L-0003070,INFO,simulador,agregacion,18,2026-04-15T07:54:40
L-0003071,INFO,auditoria,voto_emitido,23,2026-04-15T10:57:19
L-0003072,ERROR,validador,reporte,1043,2026-04-15T08:40:43
L-0003073,INFO,streamlit,validacion,140,2026-04-15T12:04:46
L-0003074,INFO,validador,validacion,135,2026-04-15T15:26:45
L-0003075,INFO,validador,agregacion,18,2026-04-15T14:09:05
L-0003076,INFO,simulador,agregacion,142,2026-04-15T10:29:08
L-0003077,INFO,streamlit,validacion,173,2026-04-15T14:57:57
L-0003078,INFO,etl,validacion,31,2026-04-15T12:45:21
L-0003079,WARNING,simulador,voto_emitido,286,2026-04-15T10:31:54
L-0003080,WARNING,etl,auditoria_diaria,309,2026-04-15T15:08:28
L-0003081,INFO,streamlit,reporte,236,2026-04-15T11:10:36
L-0003082,INFO,simulador,registro,225,2026-04-15T11:15:07
L-0003083,INFO,streamlit,reporte,259,2026-04-15T15:56:32
L-0003084,INFO,streamlit,auditoria_diaria,81,2026-04-15T11:14:10
L-0003085,INFO,simulador,agregacion,124,2026-04-15T07:53:05
L-0003086,INFO,etl,voto_emitido,214,2026-04-15T13:29:53
L-0003087,WARNING,validador,auditoria_diaria,553,2026-04-15T08:39:03
L-0003088,WARNING,streamlit,voto_emitido,212,2026-04-15T14:47:49
L-0003089,INFO,etl,voto_emitido,262,2026-04-15T16:17:37
L-0003090,INFO,validador,auditoria_diaria,119,2026-04-15T15:00:31
L-0003091,INFO,validador,validacion,26,2026-04-15T08:14:19
L-0003092,INFO,simulador,registro,190,2026-04-15T16:02:37
L-0003093,INFO,etl,agregacion,62,2026-04-15T13:32:30
L-0003094,INFO,streamlit,reporte,16,2026-04-15T09:22:42
L-0003095,ERROR,auditoria,voto_emitido,1833,2026-04-15T10:33:27
L-0003096,INFO,validador,reporte,304,2026-04-15T12:00:30
L-0003097,INFO,simulador,auditoria_diaria,225,2026-04-15T11:35:45
L-0003098,INFO,streamlit,validacion,78,2026-04-15T13:35:15
L-0003099,INFO,streamlit,reporte,53,2026-04-15T14:19:25
L-0003100,INFO,streamlit,validacion,312,2026-04-15T16:15:17
L-0003101,WARNING,streamlit,agregacion,676,2026-04-15T16:28:40
L-0003102,INFO,simulador,validacion,185,2026-04-15T07:33:58
L-0003103,WARNING,etl,voto_emitido,786,2026-04-15T14:49:13
L-0003104,INFO,streamlit,voto_emitido,88,2026-04-15T11:06:30
L-0003105,ERROR,auditoria,agregacion,1413,2026-04-15T12:28:29
L-0003106,INFO,simulador,validacion,256,2026-04-15T07:07:00
L-0003107,INFO,streamlit,registro,115,2026-04-15T15:53:33
L-0003108,INFO,simulador,validacion,254,2026-04-15T08:11:33
L-0003109,INFO,streamlit,agregacion,182,2026-04-15T10:07:46
L-0003110,INFO,validador,validacion,61,2026-04-15T15:09:52
L-0003111,INFO,simulador,agregacion,291,2026-04-15T15:37:08
L-0003112,INFO,etl,voto_emitido,309,2026-04-15T10:49:44
L-0003113,ERROR,etl,registro,1800,2026-04-15T13:24:02
L-0003114,INFO,streamlit,agregacion,78,2026-04-15T09:53:37
L-0003115,INFO,etl,validacion,74,2026-04-15T08:07:19
L-0003116,INFO,streamlit,reporte,217,2026-04-15T11:45:13
L-0003117,INFO,auditoria,auditoria_diaria,205,2026-04-15T12:36:04
L-0003118,WARNING,streamlit,reporte,387,2026-04-15T13:51:02
L-0003119,INFO,simulador,voto_emitido,251,2026-04-15T13:11:49
L-0003120,INFO,simulador,agregacion,126,2026-04-15T13:09:20
L-0003121,INFO,streamlit,registro,250,2026-04-15T15:11:34
L-0003122,WARNING,streamlit,validacion,221,2026-04-15T08:41:03
L-0003123,INFO,simulador,voto_emitido,265,2026-04-15T10:42:17
L-0003124,ERROR,simulador,registro,1015,2026-04-15T07:03:29
L-0003125,WARNING,etl,validacion,417,2026-04-15T07:31:49
L-0003126,INFO,auditoria,validacion,262,2026-04-15T13:43:27
L-0003127,INFO,streamlit,voto_emitido,168,2026-04-15T10:04:04
L-0003128,INFO,simulador,auditoria_diaria,142,2026-04-15T11:36:20
L-0003129,WARNING,streamlit,agregacion,641,2026-04-15T10:32:59
L-0003130,ERROR,etl,agregacion,1165,2026-04-15T07:58:26
L-0003131,WARNING,auditoria,agregacion,287,2026-04-15T12:07:23
L-0003132,INFO,streamlit,agregacion,316,2026-04-15T07:23:11
L-0003133,INFO,etl,agregacion,211,2026-04-15T16:51:30
L-0003134,WARNING,auditoria,auditoria_diaria,503,2026-04-15T12:26:51
L-0003135,INFO,simulador,auditoria_diaria,121,2026-04-15T15:06:00
L-0003136,INFO,etl,registro,198,2026-04-15T12:25:58
L-0003137,WARNING,auditoria,voto_emitido,321,2026-04-15T11:27:35
L-0003138,INFO,etl,auditoria_diaria,59,2026-04-15T10:21:40
L-0003139,INFO,validador,auditoria_diaria,149,2026-04-15T09:01:32
L-0003140,INFO,streamlit,auditoria_diaria,276,2026-04-15T15:03:00
L-0003141,WARNING,simulador,voto_emitido,169,2026-04-15T09:41:20
L-0003142,INFO,streamlit,validacion,212,2026-04-15T09:08:25
L-0003143,WARNING,streamlit,agregacion,333,2026-04-15T08:01:58
L-0003144,INFO,validador,voto_emitido,93,2026-04-15T07:12:35
L-0003145,ERROR,validador,agregacion,1638,2026-04-15T10:47:54
L-0003146,INFO,etl,agregacion,108,2026-04-15T08:05:01
L-0003147,INFO,simulador,validacion,143,2026-04-15T13:28:39
L-0003148,INFO,etl,auditoria_diaria,190,2026-04-15T07:29:02
L-0003149,WARNING,etl,validacion,275,2026-04-15T11:51:21
L-0003150,INFO,simulador,reporte,30,2026-04-15T08:33:08
L-0003151,WARNING,simulador,validacion,297,2026-04-15T08:08:39
L-0003152,INFO,streamlit,voto_emitido,246,2026-04-15T15:14:58
L-0003153,ERROR,simulador,voto_emitido,794,2026-04-15T11:40:56
L-0003154,INFO,streamlit,agregacion,69,2026-04-15T10:36:19
L-0003155,INFO,streamlit,agregacion,54,2026-04-15T16:15:34
L-0003156,INFO,etl,voto_emitido,302,2026-04-15T09:03:38
L-0003157,INFO,auditoria,auditoria_diaria,253,2026-04-15T07:26:04
L-0003158,WARNING,streamlit,agregacion,155,2026-04-15T16:36:05
L-0003159,INFO,validador,auditoria_diaria,197,2026-04-15T10:20:26
L-0003160,INFO,simulador,voto_emitido,120,2026-04-15T12:12:39
L-0003161,INFO,streamlit,registro,83,2026-04-15T09:41:34
L-0003162,INFO,etl,registro,99,2026-04-15T14:24:23
L-0003163,WARNING,auditoria,auditoria_diaria,624,2026-04-15T16:27:47
L-0003164,ERROR,etl,agregacion,601,2026-04-15T10:56:05
L-0003165,WARNING,etl,agregacion,693,2026-04-15T07:54:51
L-0003166,INFO,etl,registro,181,2026-04-15T08:45:36
L-0003167,INFO,simulador,reporte,61,2026-04-15T12:34:56
L-0003168,INFO,streamlit,agregacion,67,2026-04-15T13:36:04
L-0003169,INFO,simulador,validacion,130,2026-04-15T10:04:27
L-0003170,WARNING,auditoria,voto_emitido,270,2026-04-15T15:03:21
L-0003171,INFO,streamlit,agregacion,145,2026-04-15T13:24:12
L-0003172,INFO,streamlit,auditoria_diaria,254,2026-04-15T09:18:45
L-0003173,INFO,streamlit,registro,49,2026-04-15T11:19:15
L-0003174,INFO,auditoria,auditoria_diaria,45,2026-04-15T13:09:20
L-0003175,INFO,validador,registro,160,2026-04-15T07:06:33
L-0003176,INFO,streamlit,agregacion,290,2026-04-15T11:55:19
L-0003177,INFO,streamlit,auditoria_diaria,107,2026-04-15T10:46:09
L-0003178,INFO,validador,reporte,60,2026-04-15T13:14:03
L-0003179,INFO,validador,validacion,240,2026-04-15T16:39:44
L-0003180,WARNING,etl,agregacion,377,2026-04-15T07:04:35
L-0003181,INFO,etl,voto_emitido,256,2026-04-15T16:11:55
L-0003182,INFO,etl,agregacion,97,2026-04-15T11:52:20
L-0003183,INFO,streamlit,auditoria_diaria,43,2026-04-15T07:15:43
L-0003184,ERROR,etl,reporte,1810,2026-04-15T12:05:27
L-0003185,ERROR,etl,registro,583,2026-04-15T14:20:57
L-0003186,INFO,validador,registro,297,2026-04-15T10:49:22
L-0003187,WARNING,etl,reporte,319,2026-04-15T09:08:33
L-0003188,INFO,auditoria,agregacion,24,2026-04-15T07:03:33
L-0003189,INFO,validador,auditoria_diaria,39,2026-04-15T16:57:30
L-0003190,INFO,streamlit,validacion,210,2026-04-15T11:27:18
L-0003191,INFO,streamlit,auditoria_diaria,71,2026-04-15T14:01:27
L-0003192,INFO,simulador,reporte,110,2026-04-15T08:29:00
L-0003193,ERROR,etl,registro,690,2026-04-15T09:36:04
L-0003194,INFO,simulador,auditoria_diaria,26,2026-04-15T13:17:32
L-0003195,INFO,auditoria,agregacion,83,2026-04-15T12:30:36
L-0003196,INFO,simulador,agregacion,313,2026-04-15T10:14:56
L-0003197,INFO,auditoria,auditoria_diaria,287,2026-04-15T13:19:52
L-0003198,INFO,validador,voto_emitido,154,2026-04-15T10:12:00
L-0003199,ERROR,validador,registro,1675,2026-04-15T16:55:52
L-0003200,INFO,streamlit,agregacion,238,2026-04-15T15:14:06
L-0003201,WARNING,auditoria,agregacion,770,2026-04-15T07:02:00
L-0003202,INFO,etl,agregacion,135,2026-04-15T11:20:45
L-0003203,INFO,validador,auditoria_diaria,184,2026-04-15T15:45:37
L-0003204,INFO,etl,validacion,55,2026-04-15T08:41:46
L-0003205,INFO,etl,validacion,255,2026-04-15T13:08:43
L-0003206,INFO,simulador,reporte,276,2026-04-15T08:18:00
L-0003207,INFO,auditoria,registro,220,2026-04-15T12:43:41
L-0003208,INFO,streamlit,voto_emitido,89,2026-04-15T13:42:19
L-0003209,INFO,auditoria,reporte,247,2026-04-15T14:28:43
L-0003210,INFO,etl,registro,172,2026-04-15T11:40:12
L-0003211,INFO,auditoria,reporte,151,2026-04-15T14:15:00
L-0003212,WARNING,streamlit,reporte,509,2026-04-15T16:25:49
L-0003213,ERROR,simulador,agregacion,1522,2026-04-15T07:11:41
L-0003214,WARNING,auditoria,auditoria_diaria,462,2026-04-15T13:02:43
L-0003215,INFO,simulador,validacion,107,2026-04-15T07:01:05
L-0003216,INFO,simulador,registro,311,2026-04-15T13:44:26
L-0003217,WARNING,simulador,agregacion,269,2026-04-15T14:17:57
L-0003218,INFO,auditoria,validacion,131,2026-04-15T14:24:43
L-0003219,INFO,simulador,reporte,63,2026-04-15T10:00:29
L-0003220,INFO,streamlit,registro,304,2026-04-15T11:12:52
L-0003221,INFO,simulador,reporte,129,2026-04-15T15:12:45
L-0003222,INFO,etl,reporte,55,2026-04-15T09:32:38
L-0003223,INFO,simulador,voto_emitido,177,2026-04-15T13:54:38
L-0003224,INFO,etl,voto_emitido,153,2026-04-15T13:05:41
L-0003225,INFO,streamlit,validacion,73,2026-04-15T15:34:00
L-0003226,INFO,simulador,agregacion,86,2026-04-15T15:37:11
L-0003227,INFO,etl,validacion,162,2026-04-15T16:30:11
L-0003228,WARNING,auditoria,voto_emitido,531,2026-04-15T16:35:03
L-0003229,INFO,simulador,agregacion,297,2026-04-15T14:58:41
L-0003230,INFO,validador,voto_emitido,182,2026-04-15T07:50:42
L-0003231,INFO,etl,voto_emitido,317,2026-04-15T15:40:07
L-0003232,ERROR,simulador,registro,2401,2026-04-15T09:30:26
L-0003233,WARNING,simulador,validacion,224,2026-04-15T13:26:50
L-0003234,ERROR,etl,voto_emitido,1826,2026-04-15T16:05:18
L-0003235,WARNING,auditoria,agregacion,359,2026-04-15T10:39:09
L-0003236,INFO,validador,registro,204,2026-04-15T14:56:44
L-0003237,INFO,streamlit,auditoria_diaria,59,2026-04-15T12:43:15
L-0003238,WARNING,simulador,validacion,350,2026-04-15T12:20:57
L-0003239,INFO,etl,reporte,104,2026-04-15T07:46:53
L-0003240,INFO,etl,auditoria_diaria,201,2026-04-15T12:10:47
L-0003241,INFO,simulador,agregacion,57,2026-04-15T11:29:54
L-0003242,INFO,streamlit,agregacion,150,2026-04-15T13:19:00
L-0003243,INFO,etl,voto_emitido,280,2026-04-15T07:16:39
L-0003244,INFO,auditoria,validacion,18,2026-04-15T07:36:21
L-0003245,INFO,auditoria,voto_emitido,99,2026-04-15T08:02:29
L-0003246,INFO,simulador,agregacion,41,2026-04-15T12:03:03
L-0003247,WARNING,simulador,voto_emitido,173,2026-04-15T09:31:27
L-0003248,INFO,simulador,agregacion,127,2026-04-15T12:31:10
L-0003249,INFO,etl,reporte,41,2026-04-15T11:43:14
L-0003250,INFO,streamlit,reporte,264,2026-04-15T10:36:14
L-0003251,INFO,streamlit,voto_emitido,82,2026-04-15T12:21:04
L-0003252,INFO,streamlit,registro,253,2026-04-15T12:43:32
L-0003253,INFO,etl,voto_emitido,114,2026-04-15T11:34:46
L-0003254,WARNING,etl,auditoria_diaria,650,2026-04-15T07:57:38
L-0003255,INFO,auditoria,agregacion,234,2026-04-15T12:31:57
L-0003256,INFO,streamlit,auditoria_diaria,290,2026-04-15T07:49:27
L-0003257,INFO,streamlit,agregacion,310,2026-04-15T16:10:55
L-0003258,INFO,etl,validacion,83,2026-04-15T11:34:33
L-0003259,INFO,auditoria,validacion,273,2026-04-15T07:30:06
L-0003260,INFO,etl,reporte,45,2026-04-15T14:38:57
L-0003261,INFO,simulador,auditoria_diaria,20,2026-04-15T13:59:11
L-0003262,INFO,streamlit,agregacion,194,2026-04-15T11:16:32
L-0003263,ERROR,streamlit,validacion,1432,2026-04-15T14:57:59
L-0003264,INFO,auditoria,reporte,235,2026-04-15T09:24:54
