id_ciudadano,edad,genero,comuna_id,comuna,perfil_territorial,validado,voto_emitido,fecha_registro
C-0004149,53,F,8,Villa Hermosa,ladera_oriente,True,True,2026-04-15T12:24:26
C-0004150,29,F,8,Villa Hermosa,ladera_oriente,True,True,2026-04-15T10:20:49
C-0004151,64,F,5,Castilla,valle,True,True,2026-04-15T09:08:47
C-0004152,67,F,10,La Candelaria,centro,True,True,2026-04-15T07:49:01
C-0004153,34,F,8,Villa Hermosa,ladera_oriente,True,True,2026-04-15T12:11:33
C-0004154,55,F,9,Buenos Aires,ladera_oriente,True,False,2026-04-15T12:05:36
C-0004155,55,F,11,Laureles-Estadio,centro_sur,True,False,2026-04-15T08:32:11
C-0004156,29,M,1,Popular,ladera_norte,True,False,2026-04-15T11:25:38
C-0004157,18,F,16,Belen,sur,True,True,2026-04-15T10:53:10
C-0004158,66,M,2,Santa Cruz,ladera_norte,False,False,2026-04-15T12:09:53
C-0004159,59,M,8,Villa Hermosa,ladera_oriente,True,True,2026-04-15T10:01:01
C-0004160,65,M,4,Aranjuez,valle,True,False,2026-04-15T08:44:50
C-0004161,43,F,10,La Candelaria,centro,True,True,2026-04-15T09:12:33
C-0004162,52,F,5,Castilla,valle,True,True,2026-04-15T11:15:53
C-0004163,83,M,15,Guayabal,sur,False,False,2026-04-15T08:30:36
C-0004164,33,F,7,Robledo,ladera_noroccidente,True,True,2026-04-15T10:40:09
C-0004165,61,F,12,La America,centro_sur,True,True,2026-04-15T11:38:05
C-0004166,26,F,5,Castilla,valle,False,False,2026-04-15T08:06:57
C-0004167,22,M,1,Popular,ladera_norte,True,False,2026-04-15T10:08:26
C-0004168,82,M,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T08:47:52
C-0004169,26,F,10,La Candelaria,centro,True,True,2026-04-15T09:59:21
C-0004170,61,M,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T08:27:31
C-0004171,52,M,70,Altavista,rural,True,True,2026-04-15T09:05:45
C-0004172,72,F,13,San Javier,ladera_occidente,True,True,2026-04-15T08:16:00
C-0004173,54,F,90,Santa Elena,rural,False,False,2026-04-15T09:28:39
C-0004174,64,F,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T10:44:48
C-0004175,77,M,14,El Poblado,sur,True,True,2026-04-15T09:01:28
C-0004176,73,M,10,La Candelaria,centro,True,True,2026-04-15T11:49:48
C-0004177,66,M,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T10:31:40
C-0004178,28,M,90,Santa Elena,rural,True,False,2026-04-15T12:26:21
C-0004179,29,F,12,La America,centro_sur,True,True,2026-04-15T10:52:40
C-0004180,51,M,16,Belen,sur,False,False,2026-04-15T08:34:30
C-0004181,62,M,13,San Javier,ladera_occidente,True,True,2026-04-15T10:20:01
C-0004182,62,M,3,Manrique,ladera_norte,True,False,2026-04-15T10:52:16
C-0004183,70,F,13,San Javier,ladera_occidente,False,False,2026-04-15T09:52:26
C-0004184,24,F,9,Buenos Aires,ladera_oriente,True,False,2026-04-15T07:53:29
C-0004185,29,F,16,Belen,sur,True,False,2026-04-15T08:24:10
C-0004186,28,F,14,El Poblado,sur,True,True,2026-04-15T08:41:42
C-0004187,54,M,2,Santa Cruz,ladera_norte,False,False,2026-04-15T09:33:54
C-0004188,60,M,3,Manrique,ladera_norte,True,False,2026-04-15T11:44:12
C-0004189,25,M,2,Santa Cruz,ladera_norte,False,False,2026-04-15T07:37:32
C-0004190,76,F,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T12:12:27
C-0004191,38,F,2,Santa Cruz,ladera_norte,True,False,2026-04-15T10:08:42
C-0004192,62,F,13,San Javier,ladera_occidente,False,False,2026-04-15T12:21:11
C-0004193,68,No reporta,10,La Candelaria,centro,False,False,2026-04-15T10:54:20
C-0004194,20,M,15,Guayabal,sur,True,True,2026-04-15T09:49:20
C-0004195,75,,5,Castilla,valle,True,True,2026-04-15T08:04:55
C-0004196,83,M,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T11:10:44
C-0004197,82,M,3,Manrique,ladera_norte,True,False,2026-04-15T10:32:39
C-0004198,27,F,16,Belen,sur,False,False,2026-04-15T09:20:44
C-0004199,44,F,4,Aranjuez,valle,True,True,2026-04-15T11:34:57
C-0004200,33,F,2,Santa Cruz,ladera_norte,True,True,2026-04-15T11:00:18
C-0004201,48,F,4,Aranjuez,valle,True,True,2026-04-15T08:56:27
C-0004202,83,M,14,El Poblado,sur,True,False,2026-04-15T08:15:39
C-0004203,69,F,2,Santa Cruz,ladera_norte,False,False,2026-04-15T10:47:38
C-0004204,69,M,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T08:06:38
C-0004205,46,M,13,San Javier,ladera_occidente,False,False,2026-04-15T10:07:35
C-0004206,80,M,14,El Poblado,sur,True,True,2026-04-15T12:25:08
C-0004207,79,M,4,Aranjuez,valle,False,False,2026-04-15T11:12:41
C-0004208,72,F,2,Santa Cruz,ladera_norte,False,False,2026-04-15T09:03:27
C-0004209,72,M,8,Villa Hermosa,ladera_oriente,True,True,2026-04-15T12:18:18
C-0004210,61,F,4,Aranjuez,valle,False,False,2026-04-15T11:59:09
C-0004211,24,M,13,San Javier,ladera_occidente,True,True,2026-04-15T09:57:27
C-0004212,37,F,7,Robledo,ladera_noroccidente,True,True,2026-04-15T07:36:49
C-0004213,69,F,8,Villa Hermosa,ladera_oriente,True,False,2026-04-15T11:57:11
C-0004214,39,F,2,Santa Cruz,ladera_norte,True,False,2026-04-15T11:39:26
C-0004215,29,M,10,La Candelaria,centro,False,False,2026-04-15T12:22:48
C-0004216,81,M,4,Aranjuez,valle,False,False,2026-04-15T12:11:00
C-0004217,50,M,12,La America,centro_sur,True,True,2026-04-15T09:57:39
C-0004218,75,F,2,Santa Cruz,ladera_norte,False,False,2026-04-15T07:34:39
C-0004219,37,M,80,San Antonio de Prado,rural,True,True,2026-04-15T09:28:32
C-0004220,42,M,12,La America,centro_sur,True,True,2026-04-15T09:26:46
C-0004221,41,F,4,Aranjuez,valle,False,False,2026-04-15T09:00:11
C-0004222,43,M,1,Popular,ladera_norte,True,True,2026-04-15T11:32:28
C-0004223,47,M,6,Doce de Octubre,ladera_noroccidente,False,False,2026-04-15T11:32:48
C-0004224,37,M,3,Manrique,ladera_norte,True,True,2026-04-15T07:31:20
C-0004225,72,F,4,Aranjuez,valle,True,False,2026-04-15T12:04:08
C-0004226,39,F,16,Belen,sur,True,True,2026-04-15T09:01:27
C-0004227,47,No reporta,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T08:22:43
C-0004228,75,M,4,Aranjuez,valle,True,True,2026-04-15T08:47:28
C-0004229,47,F,10,La Candelaria,centro,True,True,2026-04-15T07:48:57
C-0004230,18,M,5,Castilla,valle,True,False,2026-04-15T08:10:06
C-0004231,18,F,80,San Antonio de Prado,rural,False,False,2026-04-15T08:58:14
C-0004232,47,M,1,Popular,ladera_norte,True,True,2026-04-15T07:56:23
C-0004233,61,F,13,San Javier,ladera_occidente,True,False,2026-04-15T08:21:44
C-0004234,81,F,14,El Poblado,sur,True,False,2026-04-15T08:44:41
C-0004235,26,No reporta,2,Santa Cruz,ladera_norte,True,True,2026-04-15T11:20:02
C-0004236,54,F,3,Manrique,ladera_norte,True,False,2026-04-15T08:29:59
C-0004237,37,M,7,Robledo,ladera_noroccidente,True,True,2026-04-15T12:05:37
C-0004238,48,F,16,Belen,sur,True,False,2026-04-15T12:22:19
C-0004239,47,F,10,La Candelaria,centro,False,False,2026-04-15T09:11:05
C-0004240,38,M,12,La America,centro_sur,True,True,2026-04-15T07:36:37
C-0004241,19,M,14,El Poblado,sur,True,True,2026-04-15T08:56:45
C-0004242,22,M,15,Guayabal,sur,True,True,2026-04-15T08:08:51
C-0004243,53,M,9,Buenos Aires,ladera_oriente,True,False,2026-04-15T07:39:33
C-0004244,33,F,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T11:32:08
C-0004245,39,F,13,San Javier,ladera_occidente,True,True,2026-04-15T08:02:43
C-0004246,24,F,5,Castilla,valle,True,False,2026-04-15T11:18:44
C-0004247,21,M,15,Guayabal,sur,False,False,2026-04-15T10:50:14
C-0004248,26,F,1,Popular,ladera_norte,True,False,2026-04-15T09:50:28
C-0004249,43,F,4,Aranjuez,valle,False,False,2026-04-15T09:05:45
C-0004250,28,M,14,El Poblado,sur,True,True,2026-04-15T09:25:34
C-0004251,33,F,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T09:03:00
C-0004252,38,M,3,Manrique,ladera_norte,True,False,2026-04-15T09:13:54
C-0004253,37,F,4,Aranjuez,valle,False,False,2026-04-15T08:50:37
C-0004254,18,F,10,La Candelaria,centro,True,True,2026-04-15T12:22:02
C-0004255,25,F,15,Guayabal,sur,True,True,2026-04-15T12:05:34
C-0004256,81,F,2,Santa Cruz,ladera_norte,False,False,2026-04-15T11:50:06
C-0004257,62,M,1,Popular,ladera_norte,False,False,2026-04-15T11:41:50
C-0004258,26,F,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T08:48:31
C-0004259,37,M,70,Altavista,rural,True,False,2026-04-15T11:50:09
C-0004260,43,M,5,Castilla,valle,False,False,2026-04-15T09:48:20
C-0004261,78,F,70,Altavista,rural,False,False,2026-04-15T08:19:03
C-0004262,76,M,16,Belen,sur,False,False,2026-04-15T11:13:47
C-0004263,69,M,5,Castilla,valle,True,False,2026-04-15T12:19:18
C-0004264,25,F,15,Guayabal,sur,True,True,2026-04-15T11:37:26
C-0004265,50,M,12,La America,centro_sur,True,True,2026-04-15T07:35:36
C-0004266,50,F,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T08:06:35
C-0004267,60,M,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T08:09:32
C-0004268,74,F,15,Guayabal,sur,True,True,2026-04-15T12:16:44
C-0004269,39,M,14,El Poblado,sur,False,False,2026-04-15T10:09:08
C-0004270,55,M,14,El Poblado,sur,True,False,2026-04-15T11:35:48
C-0004271,35,No reporta,90,Santa Elena,rural,True,True,2026-04-15T08:10:55
C-0004272,32,No reporta,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T10:01:03
C-0004273,38,F,14,El Poblado,sur,False,False,2026-04-15T09:21:42
C-0004274,67,M,15,Guayabal,sur,False,False,2026-04-15T10:00:11
C-0004275,47,F,4,Aranjuez,valle,True,True,2026-04-15T10:50:57
C-0004276,63,F,1,Popular,ladera_norte,True,False,2026-04-15T10:02:07
C-0004277,64,F,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T07:52:00
C-0004278,42,M,15,Guayabal,sur,True,True,2026-04-15T11:34:44
C-0004279,81,M,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T12:02:24
C-0004280,21,F,13,San Javier,ladera_occidente,True,True,2026-04-15T10:13:56
C-0004281,78,No reporta,1,Popular,ladera_norte,True,True,2026-04-15T08:24:48
C-0004282,18,M,7,Robledo,ladera_noroccidente,True,False,2026-04-15T11:33:45
C-0004283,43,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T10:29:48
C-0004284,73,F,3,Manrique,ladera_norte,False,False,2026-04-15T11:49:03
C-0004285,63,M,16,Belen,sur,True,False,2026-04-15T10:34:40
C-0004286,39,M,3,Manrique,ladera_norte,True,False,2026-04-15T11:00:44
C-0004287,77,F,16,Belen,sur,True,True,2026-04-15T11:25:21
C-0004288,27,M,4,Aranjuez,valle,True,False,2026-04-15T07:44:03
C-0004289,62,,90,Santa Elena,rural,False,False,2026-04-15T08:43:18
C-0004290,52,F,11,Laureles-Estadio,centro_sur,False,False,2026-04-15T09:44:21
C-0004291,31,F,2,Santa Cruz,ladera_norte,True,True,2026-04-15T11:02:15
C-0004292,79,F,2,Santa Cruz,ladera_norte,False,False,2026-04-15T08:46:41
C-0004293,69,F,2,Santa Cruz,ladera_norte,True,False,2026-04-15T09:44:47
C-0004294,18,M,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T07:43:02
C-0004295,23,F,15,Guayabal,sur,False,False,2026-04-15T10:39:43
C-0004296,21,F,7,Robledo,ladera_noroccidente,False,False,2026-04-15T10:44:34
C-0004297,45,F,8,Villa Hermosa,ladera_oriente,True,True,2026-04-15T10:14:15
C-0004298,45,M,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T10:03:50
C-0004299,66,F,10,La Candelaria,centro,True,True,2026-04-15T12:29:32
C-0004300,63,F,12,La America,centro_sur,True,True,2026-04-15T07:48:19
C-0004301,19,F,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T11:02:48
C-0004302,49,M,13,San Javier,ladera_occidente,True,True,2026-04-15T10:36:32
C-0004303,70,F,90,Santa Elena,rural,False,False,2026-04-15T09:45:14
C-0004304,78,F,7,Robledo,ladera_noroccidente,True,False,2026-04-15T08:27:00
C-0004305,37,M,1,Popular,ladera_norte,True,False,2026-04-15T12:10:26
C-0004306,20,M,3,Manrique,ladera_norte,False,False,2026-04-15T12:11:10
C-0004307,28,M,10,La Candelaria,centro,True,True,2026-04-15T09:12:00
C-0004308,40,F,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T10:59:08
C-0004309,47,M,60,San Cristobal,rural,False,False,2026-04-15T08:02:29
C-0004310,41,M,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T07:31:07
C-0004311,24,,10,La Candelaria,centro,True,True,2026-04-15T12:19:52
C-0004312,40,M,14,El Poblado,sur,True,True,2026-04-15T11:51:25
C-0004313,37,M,5,Castilla,valle,True,True,2026-04-15T07:32:39
C-0004314,50,M,15,Guayabal,sur,True,True,2026-04-15T07:49:31
C-0004315,23,F,1,Popular,ladera_norte,False,False,2026-04-15T08:15:22
C-0004316,70,No reporta,11,Laureles-Estadio,centro_sur,False,False,2026-04-15T07:33:28
C-0004317,45,M,50,San Sebastian de Palmitas,rural,True,False,2026-04-15T09:21:52
C-0004318,39,M,14,El Poblado,sur,True,True,2026-04-15T09:28:34
C-0004319,78,F,15,Guayabal,sur,False,False,2026-04-15T10:48:48
C-0004320,67,F,7,Robledo,ladera_noroccidente,True,True,2026-04-15T08:16:42
C-0004321,27,M,15,Guayabal,sur,True,True,2026-04-15T11:53:22
C-0004322,27,M,10,La Candelaria,centro,True,True,2026-04-15T11:35:21
C-0004323,18,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T11:00:03
C-0004324,55,M,2,Santa Cruz,ladera_norte,True,False,2026-04-15T12:13:24
C-0004325,41,F,4,Aranjuez,valle,False,False,2026-04-15T08:27:35
C-0004326,43,F,10,La Candelaria,centro,True,False,2026-04-15T11:25:01
C-0004327,52,M,2,Santa Cruz,ladera_norte,False,True,2026-04-15T09:40:53
C-0004328,54,M,13,San Javier,ladera_occidente,False,False,2026-04-15T09:20:27
C-0004329,18,F,15,Guayabal,sur,False,False,2026-04-15T10:54:01
C-0004330,25,F,16,Belen,sur,True,True,2026-04-15T08:57:38
C-0004331,70,F,2,Santa Cruz,ladera_norte,True,False,2026-04-15T07:35:33
C-0004332,81,M,60,San Cristobal,rural,False,False,2026-04-15T09:12:47
C-0004333,74,M,2,Santa Cruz,ladera_norte,True,False,2026-04-15T11:23:53
C-0004334,78,M,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T07:55:58
C-0004335,49,M,15,Guayabal,sur,True,True,2026-04-15T11:46:14
C-0004336,73,F,2,Santa Cruz,ladera_norte,False,False,2026-04-15T12:01:04
C-0004337,77,F,1,Popular,ladera_norte,False,False,2026-04-15T09:51:59
C-0004338,77,M,1,Popular,ladera_norte,True,False,2026-04-15T08:43:12
C-0004339,28,F,9,Buenos Aires,ladera_oriente,True,False,2026-04-15T11:33:43
C-0004340,27,F,15,Guayabal,sur,True,True,2026-04-15T08:45:03
C-0004341,44,M,3,Manrique,ladera_norte,False,False,2026-04-15T08:32:27
C-0004342,51,M,3,Manrique,ladera_norte,False,False,2026-04-15T11:04:45
C-0004343,82,F,10,La Candelaria,centro,True,False,2026-04-15T09:05:32
C-0004344,39,F,5,Castilla,valle,True,True,2026-04-15T10:35:19
C-0004345,73,M,13,San Javier,ladera_occidente,False,False,2026-04-15T08:38:34
C-0004346,77,F,60,San Cristobal,rural,True,True,2026-04-15T12:17:39
C-0004347,82,F,14,El Poblado,sur,False,False,2026-04-15T08:36:23
C-0004348,30,M,16,Belen,sur,True,False,2026-04-15T12:24:22
C-0004349,34,No reporta,10,La Candelaria,centro,True,True,2026-04-15T11:17:27
C-0004350,32,F,15,Guayabal,sur,True,True,2026-04-15T09:35:11
C-0004351,67,F,4,Aranjuez,valle,False,False,2026-04-15T10:55:19
C-0004352,64,F,2,Santa Cruz,ladera_norte,True,True,2026-04-15T12:06:16
C-0004353,45,F,12,La America,centro_sur,True,True,2026-04-15T10:37:58
C-0004354,23,M,1,Popular,ladera_norte,False,False,2026-04-15T12:16:32
C-0004355,52,M,16,Belen,sur,True,True,2026-04-15T12:05:25
C-0004356,67,F,12,La America,centro_sur,False,False,2026-04-15T11:46:50
C-0004357,49,M,60,San Cristobal,rural,False,False,2026-04-15T12:05:35
C-0004358,35,F,6,Doce de Octubre,ladera_noroccidente,False,False,2026-04-15T12:09:45
C-0004359,57,M,9,Buenos Aires,ladera_oriente,True,False,2026-04-15T07:37:02
C-0004360,62,M,13,San Javier,ladera_occidente,False,False,2026-04-15T10:29:59
C-0004361,57,F,5,Castilla,valle,False,False,2026-04-15T10:50:10
C-0004362,76,F,10,La Candelaria,centro,True,False,2026-04-15T08:04:17
C-0004363,39,M,12,La America,centro_sur,True,True,2026-04-15T10:49:06
C-0004364,58,F,80,San Antonio de Prado,rural,True,False,2026-04-15T11:47:52
C-0004365,75,F,13,San Javier,ladera_occidente,False,False,2026-04-15T11:12:16
C-0004366,32,F,3,Manrique,ladera_norte,False,False,2026-04-15T09:02:15
C-0004367,36,F,9,Buenos Aires,ladera_oriente,True,False,2026-04-15T09:57:02
C-0004368,21,F,11,Laureles-Estadio,centro_sur,False,False,2026-04-15T12:07:32
C-0004369,43,F,3,Manrique,ladera_norte,True,True,2026-04-15T08:51:05
C-0004370,20,F,8,Villa Hermosa,ladera_oriente,True,True,2026-04-15T10:05:46
C-0004371,68,F,5,Castilla,valle,False,False,2026-04-15T11:41:23
C-0004372,23,M,3,Manrique,ladera_norte,False,False,2026-04-15T09:56:54
C-0004373,64,M,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T08:02:37
C-0004374,56,M,3,Manrique,ladera_norte,False,False,2026-04-15T11:39:23
C-0004375,84,M,11,Laureles-Estadio,centro_sur,False,False,2026-04-15T09:12:20
C-0004376,41,M,3,Manrique,ladera_norte,False,False,2026-04-15T09:26:28
C-0004377,41,F,13,San Javier,ladera_occidente,False,False,2026-04-15T11:42:45
C-0004378,34,F,4,Aranjuez,valle,True,True,2026-04-15T08:01:51
C-0004379,53,F,16,Belen,sur,True,True,2026-04-15T11:13:53
C-0004380,32,F,1,Popular,ladera_norte,True,True,2026-04-15T11:25:07
C-0004381,25,No reporta,10,La Candelaria,centro,True,True,2026-04-15T11:58:12
C-0004382,81,F,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T08:57:10
C-0004383,63,M,4,Aranjuez,valle,True,True,2026-04-15T07:37:04
C-0004384,25,F,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T11:43:46
C-0004385,59,F,15,Guayabal,sur,True,True,2026-04-15T08:16:22
C-0004386,38,F,16,Belen,sur,True,True,2026-04-15T12:04:44
C-0004387,30,F,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T11:03:28
C-0004388,49,F,3,Manrique,ladera_norte,True,False,2026-04-15T09:27:34
C-0004389,70,M,13,San Javier,ladera_occidente,True,False,2026-04-15T09:21:24
C-0004390,18,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T10:51:07
C-0004391,41,M,4,Aranjuez,valle,False,False,2026-04-15T11:45:46
C-0004392,79,M,14,El Poblado,sur,False,False,2026-04-15T07:35:16
C-0004393,44,F,9,Buenos Aires,ladera_oriente,True,False,2026-04-15T07:36:19
C-0004394,24,No reporta,12,La America,centro_sur,False,False,2026-04-15T11:28:12
C-0004395,46,F,7,Robledo,ladera_noroccidente,False,False,2026-04-15T09:32:44
C-0004396,63,F,8,Villa Hermosa,ladera_oriente,True,True,2026-04-15T09:47:48
C-0004397,84,F,4,Aranjuez,valle,True,True,2026-04-15T07:32:54
C-0004398,60,M,14,El Poblado,sur,True,False,2026-04-15T08:49:18
C-0004399,21,M,3,Manrique,ladera_norte,False,False,2026-04-15T10:30:20
C-0004400,72,M,14,El Poblado,sur,False,False,2026-04-15T11:52:35
C-0004401,70,M,14,El Poblado,sur,True,False,2026-04-15T08:08:01
C-0004402,61,F,13,San Javier,ladera_occidente,False,False,2026-04-15T09:32:47
C-0004403,78,M,1,Popular,ladera_norte,False,False,2026-04-15T11:11:07
C-0004404,69,M,5,Castilla,valle,False,False,2026-04-15T11:37:01
C-0004405,33,F,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T09:56:50
C-0004406,46,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T09:36:10
C-0004407,51,F,16,Belen,sur,True,True,2026-04-15T11:40:07
C-0004408,50,F,7,Robledo,ladera_noroccidente,True,True,2026-04-15T12:14:51
C-0004409,60,M,16,Belen,sur,True,False,2026-04-15T11:20:21
C-0004410,65,F,3,Manrique,ladera_norte,False,False,2026-04-15T10:51:07
C-0004411,24,F,7,Robledo,ladera_noroccidente,True,True,2026-04-15T10:57:34
C-0004412,56,,1,Popular,ladera_norte,True,False,2026-04-15T10:50:09
C-0004413,20,M,13,San Javier,ladera_occidente,True,True,2026-04-15T10:05:00
C-0004414,52,M,3,Manrique,ladera_norte,False,False,2026-04-15T08:07:07
C-0004415,46,M,5,Castilla,valle,True,True,2026-04-15T11:58:34
C-0004416,31,M,14,El Poblado,sur,True,True,2026-04-15T11:14:15
C-0004417,84,F,10,La Candelaria,centro,False,False,2026-04-15T09:13:43
C-0004418,35,M,1,Popular,ladera_norte,True,True,2026-04-15T10:06:04
C-0004419,21,F,1,Popular,ladera_norte,False,False,2026-04-15T07:52:27
C-0004420,42,F,9,Buenos Aires,ladera_oriente,True,False,2026-04-15T11:05:30
C-0004421,68,No reporta,6,Doce de Octubre,ladera_noroccidente,False,False,2026-04-15T09:33:21
C-0004422,18,M,4,Aranjuez,valle,True,True,2026-04-15T11:50:14
C-0004423,51,M,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T08:37:18
C-0004424,45,F,4,Aranjuez,valle,True,True,2026-04-15T11:00:57
C-0004425,76,M,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T09:11:28
C-0004426,18,F,7,Robledo,ladera_noroccidente,True,True,2026-04-15T09:59:44
C-0004427,19,F,4,Aranjuez,valle,False,False,2026-04-15T09:06:08
C-0004428,55,F,3,Manrique,ladera_norte,False,False,2026-04-15T11:45:37
C-0004429,30,F,5,Castilla,valle,True,True,2026-04-15T08:32:10
C-0004430,65,F,1,Popular,ladera_norte,False,False,2026-04-15T11:11:26
C-0004431,36,M,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T07:37:48
C-0004432,55,F,16,Belen,sur,True,True,2026-04-15T11:19:25
C-0004433,20,M,15,Guayabal,sur,True,False,2026-04-15T09:51:42
C-0004434,64,M,7,Robledo,ladera_noroccidente,True,True,2026-04-15T12:03:27
C-0004435,52,F,10,La Candelaria,centro,True,True,2026-04-15T09:32:44
C-0004436,18,M,10,La Candelaria,centro,True,True,2026-04-15T08:11:26
C-0004437,35,F,15,Guayabal,sur,False,False,2026-04-15T10:53:31
C-0004438,21,M,5,Castilla,valle,False,False,2026-04-15T09:59:42
C-0004439,21,F,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T07:42:57
C-0004440,64,F,6,Doce de Octubre,ladera_noroccidente,True,False,2026-04-15T08:07:10
C-0004441,46,F,1,Popular,ladera_norte,True,True,2026-04-15T09:57:33
C-0004442,71,M,6,Doce de Octubre,ladera_noroccidente,True,False,2026-04-15T11:14:53
C-0004443,35,F,16,Belen,sur,True,True,2026-04-15T12:25:05
C-0004444,66,M,16,Belen,sur,True,False,2026-04-15T09:39:35
C-0004445,59,F,2,Santa Cruz,ladera_norte,True,True,2026-04-15T12:15:12
C-0004446,62,M,8,Villa Hermosa,ladera_oriente,True,True,2026-04-15T11:06:06
C-0004447,73,F,7,Robledo,ladera_noroccidente,False,False,2026-04-15T10:11:44
C-0004448,65,F,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T08:06:31
C-0004449,67,F,10,La Candelaria,centro,False,False,2026-04-15T11:42:59
